qa_run_id,batch_id,revision_id,parent_run_id,source_hash,rubric_hash,scope_hash,product_count,status,canonical,supersedes,superseded_by,registry_status,created_at,result_xlsx,result_md,manifest
QA-20260909-031100-BATCH-B003-MANUAL,B003,,,62739f44bfa55f8b4cab105856173fbcb7eab396fe80867b64fff18003af7a31,,41f8fe895a5b82d89b5487e7a2f45b28891878ae260e698f78261d90ff36e728,10,QA_PASS,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-031100-BATCH-B003-MANUAL\SEO_QA_REV_B003.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-031100-BATCH-B003-MANUAL\SEO_QA_REV_B003.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260909-031100-BATCH-B003-MANUAL\manifest.json
QA-20260909-033000-BATCH-B004-MANUAL,B004,,,750731892dafdadda846b48cdfd47541cf1901a65166acc36e5ea1d0a8bc5209,,131ce2bbb366380d93479b09a0286b2bf2ffeff787e29747e11b6979d8b782ef,10,QA_PASS,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-033000-BATCH-B004-MANUAL\SEO_QA_REV_B004.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-033000-BATCH-B004-MANUAL\SEO_QA_REV_B004.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260909-033000-BATCH-B004-MANUAL\manifest.json
QA-20260909-033500-BATCH-B004-MANUAL-FINAL,B004,,,750731892dafdadda846b48cdfd47541cf1901a65166acc36e5ea1d0a8bc5209,,131ce2bbb366380d93479b09a0286b2bf2ffeff787e29747e11b6979d8b782ef,10,QA_PASS,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-033500-BATCH-B004-MANUAL-FINAL\SEO_QA_REV_B004.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-033500-BATCH-B004-MANUAL-FINAL\SEO_QA_REV_B004.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260909-033500-BATCH-B004-MANUAL-FINAL\manifest.json
QA-20260909-043000-REV-R062,,R062,,f52cc0ade2907759c1dc6d845eba40bce7846d13cf3ce63f2f6a3ad1ce8b3971,,bf145f7fa224b5f3c2cbdc2aa83597cf031b403f81f8f6558697bd06ccae48cd,10,QA_PASS,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-043000-REV-R062\SEO_QA_REV_R062.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-043000-REV-R062\SEO_QA_REV_R062.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260909-043000-REV-R062\manifest.json
QA-20260909-050000-REV-R009,,R009,,cf63a734cd406b588b4c24fa21e419a5eb218797b6f9b01a42596e95b38634c9,,6903f271fbc7fc410a1841c65100574737408d803c3829afb2dc768a11d22d54,10,QA_REVISE,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-050000-REV-R009\SEO_QA_REV_R009.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-050000-REV-R009\SEO_QA_REV_R009.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260909-050000-REV-R009\manifest.json
QA-20260909-063000-REV-R063,,R063,,9261685837840d4e1cfc85ae3f9fd6c9ae44b851974be1e92f2f27dd4c94d17f,,9d4bf7cae5c366cc730981b2337e74f42fd29c0d706e3ac08c0d9876c513ef3e,6,QA_PASS,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-063000-REV-R063\SEO_QA_REV_R063.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-063000-REV-R063\SEO_QA_REV_R063.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260909-063000-REV-R063\manifest.json
QA-20260909-073000-REV-R010,,R010,,0df91d85a6cc0aa6258b007321c8992345516c2247310aeb64c51f38deb1662a,,4e28a14886390e08b16bef7ea022e998d28937e239232e0b6228f0bf087faf22,10,QA_REVISE,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-073000-REV-R010\SEO_QA_REV_R010.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-073000-REV-R010\SEO_QA_REV_R010.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260909-073000-REV-R010\manifest.json
QA-20260909-093000-REV-R064,,R064,,3b7db09eec9443243c6897a5d9ef29cfe173589b5622634c0d86d6e2dab7719d,,d02068f17fe4b96f52603723fe2055a3575098a7e48bfbbb5c550415a9df7e86,6,QA_PASS,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-093000-REV-R064\SEO_QA_REV_R064.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-093000-REV-R064\SEO_QA_REV_R064.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260909-093000-REV-R064\manifest.json
QA-20260909-103000-REV-R011,,R011,,7850485c1d02073accbfe18a9a879839cfc6291513b7dbe24fe038d209d9aaed,,4c5fb0e9d7cf63021b53b5a0443bf9513a9507058da8928c08ed34d0fe7a2fb4,10,QA_REVISE,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-103000-REV-R011\SEO_QA_REV_R011.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-103000-REV-R011\SEO_QA_REV_R011.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260909-103000-REV-R011\manifest.json
QA-20260909-123000-REV-R065,,R065,,f08b74d8cc83fae0542521156c1d884f71ffc08f7c6f6c4b0b9bace03ae732b8,,59377ff3e0138351d77016d282c0042ad56ef70e01cf672897cff4b6b63d3639,7,QA_PASS,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-123000-REV-R065\SEO_QA_REV_R065.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-123000-REV-R065\SEO_QA_REV_R065.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260909-123000-REV-R065\manifest.json
QA-20260909-133000-REV-R012,,R012,,f25f9dbf881a67ea47b83b2b96f42ddb014e71407af7f341cb52c84971cfed0d,,06437125d90eae742d5382dde895bb9b3504726492731cd628af4935b507ca94,10,QA_REVISE,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-133000-REV-R012\SEO_QA_REV_R012.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-133000-REV-R012\SEO_QA_REV_R012.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260909-133000-REV-R012\manifest.json
QA-20260909-153000-REV-R066,,R066,,15417dc7a9d912b63debab7fee46d3c2fc810e7f7cfd48982c61c24d97bedb3a,,aa183251a2a74d78f56243635fc4364accf1efd5bf1f3c0563d5db1865f8ee98,8,QA_PASS,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-153000-REV-R066\SEO_QA_REV_R066.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-153000-REV-R066\SEO_QA_REV_R066.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260909-153000-REV-R066\manifest.json
QA-20260909-173000-REV-R013,,R013,,d4b76b96897068881f3241d9da4fd4040e64cc661f10a1ae340010c0d4c7f33f,,87fc3926baabaa1a0e71b3cb481e281d4d0b604ad55a570687b91a1a5a167524,10,QA_REVISE,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-173000-REV-R013\SEO_QA_REV_R013.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-173000-REV-R013\SEO_QA_REV_R013.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260909-173000-REV-R013\manifest.json
QA-20260909-193000-REV-R067,,R067,,4a8aaa7e089562fd399c838dd55ef28bb03d6dfebb5f3deba2d4e210a7f39c7b,,87fc3926baabaa1a0e71b3cb481e281d4d0b604ad55a570687b91a1a5a167524,10,QA_PASS,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-193000-REV-R067\SEO_QA_REV_R067.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-193000-REV-R067\SEO_QA_REV_R067.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260909-193000-REV-R067\manifest.json
QA-20260909-203000-REV-R014,,R014,,18e78349d86dd74e02099bb6d937c2b68119d330a4c0b6321868e5c41e2b2803,,517ca731c0894370c50456847bcf5cd0b939c19f0125f6ec65e04bf00e7abb78,10,QA_REVISE,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-203000-REV-R014\SEO_QA_REV_R014.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-203000-REV-R014\SEO_QA_REV_R014.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260909-203000-REV-R014\manifest.json
QA-20260909-223000-REV-R068,,R068,,8017baf586c154b635ca084d3352eb744743484556236646fb322f4b044b2af0,,4409056a10800f94e764765a84786a04734fc9e9ad0029ef9982822ca6ad42ab,8,QA_PASS,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-223000-REV-R068\SEO_QA_REV_R068.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-223000-REV-R068\SEO_QA_REV_R068.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260909-223000-REV-R068\manifest.json
QA-20260909-B004-R076-FULLRES-HARDENED,B004,R076,,f121996c8888989f056bbad2b15b3984e1fb5622fc80b040657b3697128cb761,,131ce2bbb366380d93479b09a0286b2bf2ffeff787e29747e11b6979d8b782ef,10,QA_PASS,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B004-R076-FULLRES-HARDENED\SEO_QA_REV_R076.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B004-R076-FULLRES-HARDENED\SEO_QA_REV_R076.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B004-R076-FULLRES-HARDENED\manifest.json
QA-20260909-B004-R076-STRICT,B004,R076,,f121996c8888989f056bbad2b15b3984e1fb5622fc80b040657b3697128cb761,,131ce2bbb366380d93479b09a0286b2bf2ffeff787e29747e11b6979d8b782ef,10,QA_PASS,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B004-R076-STRICT\SEO_QA_REV_R076.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B004-R076-STRICT\SEO_QA_REV_R076.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B004-R076-STRICT\manifest.json
QA-20260909-B004-STRICT-BROWSER,B004,,,750731892dafdadda846b48cdfd47541cf1901a65166acc36e5ea1d0a8bc5209,,131ce2bbb366380d93479b09a0286b2bf2ffeff787e29747e11b6979d8b782ef,10,QA_PASS,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B004-STRICT-BROWSER\SEO_QA_REV_B004.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B004-STRICT-BROWSER\SEO_QA_REV_B004.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B004-STRICT-BROWSER\manifest.json
QA-20260909-B005-FULLRES-HARDENED,B005,,,303aef091d09a3e8900acbbbceafda58d860e8cc00683fe4df4fbf2e3f638d84,,b7dd554b1b4b1643bab846487baeb322d528166f93e3016368bc090dbeacf41d,10,QA_REVISE,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B005-FULLRES-HARDENED\SEO_QA_REV_B005.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B005-FULLRES-HARDENED\SEO_QA_REV_B005.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B005-FULLRES-HARDENED\manifest.json
QA-20260909-B005-R077-FULLRES-HARDENED,B005,R077,,6d7678cc63b2b0f729e9032e2a889dfcf677f5879b58a38376281494992c3bd6,,b7dd554b1b4b1643bab846487baeb322d528166f93e3016368bc090dbeacf41d,10,QA_PASS,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B005-R077-FULLRES-HARDENED\SEO_QA_REV_R077.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B005-R077-FULLRES-HARDENED\SEO_QA_REV_R077.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B005-R077-FULLRES-HARDENED\manifest.json
QA-20260909-B005-R077-FULLRES-HARDENED-V2,B005,R077,,6d7678cc63b2b0f729e9032e2a889dfcf677f5879b58a38376281494992c3bd6,,b7dd554b1b4b1643bab846487baeb322d528166f93e3016368bc090dbeacf41d,10,QA_REVISE,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B005-R077-FULLRES-HARDENED-V2\SEO_QA_REV_R077.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B005-R077-FULLRES-HARDENED-V2\SEO_QA_REV_R077.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B005-R077-FULLRES-HARDENED-V2\manifest.json
QA-20260909-B005-R078-CONTENT-LINT-VERIFY,B005,R078,,3cc46f18557159317c6c1492274fc341f57ffda2a1d953d78201b0962da100e1,,b7dd554b1b4b1643bab846487baeb322d528166f93e3016368bc090dbeacf41d,10,QA_REVISE,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B005-R078-CONTENT-LINT-VERIFY\SEO_QA_REV_R078.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B005-R078-CONTENT-LINT-VERIFY\SEO_QA_REV_R078.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B005-R078-CONTENT-LINT-VERIFY\manifest.json
QA-20260909-B005-R078-FULLRES-HARDENED,B005,R078,,3cc46f18557159317c6c1492274fc341f57ffda2a1d953d78201b0962da100e1,,b7dd554b1b4b1643bab846487baeb322d528166f93e3016368bc090dbeacf41d,10,QA_PASS,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B005-R078-FULLRES-HARDENED\SEO_QA_REV_R078.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B005-R078-FULLRES-HARDENED\SEO_QA_REV_R078.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B005-R078-FULLRES-HARDENED\manifest.json
QA-20260909-B005-R079-FULLRES-HARDENED,B005,R079,,95aaeebbc36addfd088d11e12351e47a42cf73f83cc36e04df14d36dd2539c67,,b7dd554b1b4b1643bab846487baeb322d528166f93e3016368bc090dbeacf41d,10,QA_PASS,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B005-R079-FULLRES-HARDENED\SEO_QA_REV_R079.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B005-R079-FULLRES-HARDENED\SEO_QA_REV_R079.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B005-R079-FULLRES-HARDENED\manifest.json
QA-20260909-B006-FULLRES-HARDENED,B006,,,4a9c7bb5b066558a53f6b52e534d19a35ebb37f8ab261fbfc24864edc01e82ea,,bf75cb0b22665225c2af335c1f0e19edd155f645a2ddd7e03fd2cb3af1d2c9c5,10,QA_REVISE,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B006-FULLRES-HARDENED\SEO_QA_REV_B006.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B006-FULLRES-HARDENED\SEO_QA_REV_B006.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B006-FULLRES-HARDENED\manifest.json
QA-20260909-B006-R080-FULLRES-HARDENED,B006,R080,,0b2a32b36ec69a4915ff05371d852273bb71c3cd0fb39dfb0780469d6936d9af,,8a208a5c279504b3d32521af03451589664fc20510be325c0cf60b1176e7d7f5,60,QA_INCOMPLETE,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B006-R080-FULLRES-HARDENED\SEO_QA_REV_R080.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B006-R080-FULLRES-HARDENED\SEO_QA_REV_R080.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B006-R080-FULLRES-HARDENED\manifest.json
QA-20260909-B006-R080-FULLRES-HARDENED-FINAL,B006,R080,,bd41f95f6200ce0999210d1124a70b47cb6930ac42838213a0d1d721f7e3d986,,bf75cb0b22665225c2af335c1f0e19edd155f645a2ddd7e03fd2cb3af1d2c9c5,10,QA_PASS,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B006-R080-FULLRES-HARDENED-FINAL\SEO_QA_REV_R080.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B006-R080-FULLRES-HARDENED-FINAL\SEO_QA_REV_R080.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B006-R080-FULLRES-HARDENED-FINAL\manifest.json
QA-20260909-B006-R080-FULLRES-HARDENED-RERUN,B006,R080,,977b39607fc5e2dbde4d5466e05309c2f8c1e6b7be37f241cc2dec18505a45b6,,8a208a5c279504b3d32521af03451589664fc20510be325c0cf60b1176e7d7f5,60,QA_INCOMPLETE,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B006-R080-FULLRES-HARDENED-RERUN\SEO_QA_REV_R080.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B006-R080-FULLRES-HARDENED-RERUN\SEO_QA_REV_R080.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B006-R080-FULLRES-HARDENED-RERUN\manifest.json
QA-20260909-B006-R081-FULLRES-HARDENED,B006,R081,,3ac8e4c10018e8d44806075c269eefff85cdc360b018a26d35f08efc092b608f,,024e9ee2657875a2e66a6296ead43a5e9aa0563675e6421259eb55d42ac6ace2,5,QA_PASS,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B006-R081-FULLRES-HARDENED\SEO_QA_REV_R081.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B006-R081-FULLRES-HARDENED\SEO_QA_REV_R081.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B006-R081-FULLRES-HARDENED\manifest.json
QA-20260909-B007-FULLRES-HARDENED,B007,,,7ec12c5cd155eb33e9465578562554a7fb11ebaffba71ce9f528cfd5b585b004,,293cc6d7a25c1b0bd20331302a4ce8346fe328bc608f7af72522fe25072767fd,10,QA_REVISE,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B007-FULLRES-HARDENED\SEO_QA_REV_B007.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B007-FULLRES-HARDENED\SEO_QA_REV_B007.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B007-FULLRES-HARDENED\manifest.json
QA-20260909-B007-R082-FULLRES-HARDENED,B007,R082,,220b92e74669552eae9ac8687831ca6a9c9bf2c99fdd760bc1e4ac85e66d149b,,293cc6d7a25c1b0bd20331302a4ce8346fe328bc608f7af72522fe25072767fd,10,QA_PASS,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B007-R082-FULLRES-HARDENED\SEO_QA_REV_R082.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B007-R082-FULLRES-HARDENED\SEO_QA_REV_R082.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260909-B007-R082-FULLRES-HARDENED\manifest.json
