schema_version,prompt_version,run_id,shop_domain,product_key,Handle,product_id,product_gid,url,canonical_url,locale,market,public_status,access_status,discovery_status,identity_status,admin_status,published,product_type,product_category_current,title_discovery,collections,season_priority,inventory_order,source_refs,source_file,source_file_sha256,source_row_start,source_row_end,variant_count,image_count,discovered_at,last_checked_at,issues,assigned_batch,batch_status,research_status,review_status
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-anchor-with-boat-name-and-location-doormat,personalized-anchor-with-boat-name-and-location-doormat,16000692289905,gid://shopify/Product/16000692289905,https://chillgen.com/products/personalized-anchor-with-boat-name-and-location-doormat,https://chillgen.com/products/personalized-anchor-with-boat-name-and-location-doormat,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Services > Building & Construction Services > Outdoor Construction,Personalized Anchor with Boat Name and Location Doormat,UNKNOWN,UNCONFIRMED,49,SRC01#records=303-308,products_export (1).zip,b861e4b348db1d6d7eafaf5afca0aeec3326c0b6e4c70656e32ca8e3cd904db1,303,308,4,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B005,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-classroom-welcome-rainbow-welcome-doormat,personalized-classroom-welcome-rainbow-welcome-doormat,16001043726705,gid://shopify/Product/16001043726705,https://chillgen.com/products/personalized-classroom-welcome-rainbow-welcome-doormat,https://chillgen.com/products/personalized-classroom-welcome-rainbow-welcome-doormat,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Services > Building & Construction Services > Outdoor Construction,Personalized Classroom Welcome Rainbow Welcome Doormat,UNKNOWN,UNCONFIRMED,50,SRC01#records=309-314,products_export (1).zip,b861e4b348db1d6d7eafaf5afca0aeec3326c0b6e4c70656e32ca8e3cd904db1,309,314,6,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B005,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-cheerful-school-themed-welcome-doormat-non-slip-backing,personalized-cheerful-school-themed-welcome-doormat-non-slip-backing,16001043759473,gid://shopify/Product/16001043759473,https://chillgen.com/products/personalized-cheerful-school-themed-welcome-doormat-non-slip-backing,https://chillgen.com/products/personalized-cheerful-school-themed-welcome-doormat-non-slip-backing,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Services > Building & Construction Services > Outdoor Construction,"Personalized Cheerful School Themed Welcome Doormat, Non-Slip Backing",UNKNOWN,UNCONFIRMED,51,SRC02#records=2-7,products_export.zip,d1c8cb2ed721e968a104f1f03da8421e2259abbb31f1dc6eca50d8e0adb31126,2,7,6,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B006,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-pink-school-supplies-doormat-machine-made,personalized-pink-school-supplies-doormat-machine-made,16001043792241,gid://shopify/Product/16001043792241,https://chillgen.com/products/personalized-pink-school-supplies-doormat-machine-made,https://chillgen.com/products/personalized-pink-school-supplies-doormat-machine-made,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Services > Building & Construction Services > Outdoor Construction,"Personalized Pink School Supplies Doormat, Machine Made",UNKNOWN,UNCONFIRMED,52,SRC02#records=8-13,products_export.zip,d1c8cb2ed721e968a104f1f03da8421e2259abbb31f1dc6eca50d8e0adb31126,8,13,6,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B006,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-teacher-classroom-welcome-with-school-supplies-doormat,personalized-teacher-classroom-welcome-with-school-supplies-doormat,16001043923313,gid://shopify/Product/16001043923313,https://chillgen.com/products/personalized-teacher-classroom-welcome-with-school-supplies-doormat,https://chillgen.com/products/personalized-teacher-classroom-welcome-with-school-supplies-doormat,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Services > Building & Construction Services > Outdoor Construction,Personalized Teacher Classroom Welcome with School Supplies Doormat,UNKNOWN,UNCONFIRMED,53,SRC02#records=14-19,products_export.zip,d1c8cb2ed721e968a104f1f03da8421e2259abbb31f1dc6eca50d8e0adb31126,14,19,6,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B006,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-speckled-classroom-decor-door-mat-non-slip-backing,personalized-speckled-classroom-decor-door-mat-non-slip-backing,16001043988849,gid://shopify/Product/16001043988849,https://chillgen.com/products/personalized-speckled-classroom-decor-door-mat-non-slip-backing,https://chillgen.com/products/personalized-speckled-classroom-decor-door-mat-non-slip-backing,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Home & Garden > Lawn & Garden > Gardening > Composting,"Personalized Speckled Classroom Decor Door Mat, Non-Slip Backing",UNKNOWN,UNCONFIRMED,54,SRC02#records=20-25,products_export.zip,d1c8cb2ed721e968a104f1f03da8421e2259abbb31f1dc6eca50d8e0adb31126,20,25,6,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B006,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-flower-star-school-teacher-appreciation-playful-doormat,personalized-flower-star-school-teacher-appreciation-playful-doormat,16001044021617,gid://shopify/Product/16001044021617,https://chillgen.com/products/personalized-flower-star-school-teacher-appreciation-playful-doormat,https://chillgen.com/products/personalized-flower-star-school-teacher-appreciation-playful-doormat,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Home & Garden > Lawn & Garden > Gardening > Composting > Compost,"Personalized Flower Star School, teacher appreciation, playful Doormat",UNKNOWN,UNCONFIRMED,55,SRC02#records=26-31,products_export.zip,d1c8cb2ed721e968a104f1f03da8421e2259abbb31f1dc6eca50d8e0adb31126,26,31,6,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B006,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-diverse-hands-welcome-door-mat-non-slip-backing,personalized-diverse-hands-welcome-door-mat-non-slip-backing,16001044250993,gid://shopify/Product/16001044250993,https://chillgen.com/products/personalized-diverse-hands-welcome-door-mat-non-slip-backing,https://chillgen.com/products/personalized-diverse-hands-welcome-door-mat-non-slip-backing,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Services > Building & Construction Services > Outdoor Construction,"Personalized Diverse Hands Welcome Door Mat, Non-Slip Backing",UNKNOWN,UNCONFIRMED,56,SRC02#records=32-37,products_export.zip,d1c8cb2ed721e968a104f1f03da8421e2259abbb31f1dc6eca50d8e0adb31126,32,37,6,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B006,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-in-this-classroom-doormat-non-slip-backing-design-03,personalized-in-this-classroom-doormat-non-slip-backing-design-03,16001044283761,gid://shopify/Product/16001044283761,https://chillgen.com/products/personalized-in-this-classroom-doormat-non-slip-backing-design-03,https://chillgen.com/products/personalized-in-this-classroom-doormat-non-slip-backing-design-03,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Services > Building & Construction Services > Outdoor Construction,"Personalized In This Classroom Doormat, Non-Slip Backing - Design 03",UNKNOWN,UNCONFIRMED,57,SRC02#records=38-43,products_export.zip,d1c8cb2ed721e968a104f1f03da8421e2259abbb31f1dc6eca50d8e0adb31126,38,43,6,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B006,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-rainbow-hearts-classroom-doormat-non-slip-backing,personalized-rainbow-hearts-classroom-doormat-non-slip-backing,16001044316529,gid://shopify/Product/16001044316529,https://chillgen.com/products/personalized-rainbow-hearts-classroom-doormat-non-slip-backing,https://chillgen.com/products/personalized-rainbow-hearts-classroom-doormat-non-slip-backing,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Services > Building & Construction Services > Outdoor Construction,"Personalized Rainbow Hearts Classroom Doormat, Non-Slip Backing",UNKNOWN,UNCONFIRMED,58,SRC02#records=44-49,products_export.zip,d1c8cb2ed721e968a104f1f03da8421e2259abbb31f1dc6eca50d8e0adb31126,44,49,6,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B006,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-classroom-inspirational-crayons-doormat-non-slip-backing,personalized-classroom-inspirational-crayons-doormat-non-slip-backing,16001045463409,gid://shopify/Product/16001045463409,https://chillgen.com/products/personalized-classroom-inspirational-crayons-doormat-non-slip-backing,https://chillgen.com/products/personalized-classroom-inspirational-crayons-doormat-non-slip-backing,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Services > Building & Construction Services > Outdoor Construction,"Personalized Classroom Inspirational Crayons Doormat, Non-Slip Backing",UNKNOWN,UNCONFIRMED,59,SRC02#records=50-55,products_export.zip,d1c8cb2ed721e968a104f1f03da8421e2259abbb31f1dc6eca50d8e0adb31126,50,55,6,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B006,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-composition-book-style-door-mat-non-slip,personalized-composition-book-style-door-mat-non-slip,16001045496177,gid://shopify/Product/16001045496177,https://chillgen.com/products/personalized-composition-book-style-door-mat-non-slip,https://chillgen.com/products/personalized-composition-book-style-door-mat-non-slip,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Services > Building & Construction Services > Outdoor Construction,"Personalized Composition Book Style Door Mat, Non-Slip",UNKNOWN,UNCONFIRMED,60,SRC02#records=56-61,products_export.zip,d1c8cb2ed721e968a104f1f03da8421e2259abbb31f1dc6eca50d8e0adb31126,56,61,6,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B006,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-good-day-to-do-math-typography-door-mat-non-slip-backing,personalized-good-day-to-do-math-typography-door-mat-non-slip-backing,16001045528945,gid://shopify/Product/16001045528945,https://chillgen.com/products/personalized-good-day-to-do-math-typography-door-mat-non-slip-backing,https://chillgen.com/products/personalized-good-day-to-do-math-typography-door-mat-non-slip-backing,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Services > Building & Construction Services > Outdoor Construction,"Personalized Good Day To Do Math typography Door Mat, Non-Slip Backing",UNKNOWN,UNCONFIRMED,61,SRC02#records=62-67,products_export.zip,d1c8cb2ed721e968a104f1f03da8421e2259abbb31f1dc6eca50d8e0adb31126,62,67,6,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B007,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-open-book-with-flowers-and-pencil-door-mat,personalized-open-book-with-flowers-and-pencil-door-mat,16001045660017,gid://shopify/Product/16001045660017,https://chillgen.com/products/personalized-open-book-with-flowers-and-pencil-door-mat,https://chillgen.com/products/personalized-open-book-with-flowers-and-pencil-door-mat,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Home & Garden > Kitchen & Dining > Food & Beverage Carriers > Growlers,Personalized Open Book With Flowers And Pencil Door Mat,UNKNOWN,UNCONFIRMED,62,SRC02#records=68-73,products_export.zip,d1c8cb2ed721e968a104f1f03da8421e2259abbb31f1dc6eca50d8e0adb31126,68,73,6,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B007,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-composition-notebook-teacher-door-mat-non-slip-backing,personalized-composition-notebook-teacher-door-mat-non-slip-backing,16001045791089,gid://shopify/Product/16001045791089,https://chillgen.com/products/personalized-composition-notebook-teacher-door-mat-non-slip-backing,https://chillgen.com/products/personalized-composition-notebook-teacher-door-mat-non-slip-backing,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Home & Garden > Lawn & Garden > Gardening > Composting > Compost,"Personalized Composition Notebook Teacher Door Mat, Non-Slip Backing",UNKNOWN,UNCONFIRMED,63,SRC02#records=74-79,products_export.zip,d1c8cb2ed721e968a104f1f03da8421e2259abbb31f1dc6eca50d8e0adb31126,74,79,6,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B007,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-composition-notebook-style-teacher-door-mat,personalized-composition-notebook-style-teacher-door-mat,16001045823857,gid://shopify/Product/16001045823857,https://chillgen.com/products/personalized-composition-notebook-style-teacher-door-mat,https://chillgen.com/products/personalized-composition-notebook-style-teacher-door-mat,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Home & Garden > Lawn & Garden > Gardening > Composting > Compost,Personalized Composition Notebook Style Teacher Door Mat,UNKNOWN,UNCONFIRMED,64,SRC02#records=80-86,products_export.zip,d1c8cb2ed721e968a104f1f03da8421e2259abbb31f1dc6eca50d8e0adb31126,80,86,6,7,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B007,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-colorful-class-teacher-welcome-door-mat-classroom-decor,personalized-colorful-class-teacher-welcome-door-mat-classroom-decor,16001046086001,gid://shopify/Product/16001046086001,https://chillgen.com/products/personalized-colorful-class-teacher-welcome-door-mat-classroom-decor,https://chillgen.com/products/personalized-colorful-class-teacher-welcome-door-mat-classroom-decor,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements > Digestive Supplements > Colon Cleanses,"Personalized Colorful Class Teacher Welcome Door Mat, Classroom Decor",UNKNOWN,UNCONFIRMED,65,SRC02#records=87-92,products_export.zip,d1c8cb2ed721e968a104f1f03da8421e2259abbb31f1dc6eca50d8e0adb31126,87,92,6,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B007,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-playful-teacher-name-school-supply-star-doormat,personalized-playful-teacher-name-school-supply-star-doormat,16001046151537,gid://shopify/Product/16001046151537,https://chillgen.com/products/personalized-playful-teacher-name-school-supply-star-doormat,https://chillgen.com/products/personalized-playful-teacher-name-school-supply-star-doormat,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements > Digestive Supplements > Colon Cleanses,Personalized Playful Teacher Name School Supply Star Doormat,UNKNOWN,UNCONFIRMED,66,SRC02#records=93-98,products_export.zip,d1c8cb2ed721e968a104f1f03da8421e2259abbb31f1dc6eca50d8e0adb31126,93,98,6,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B007,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-flower-star-school-retro-whimsical-welcome-door-mat,personalized-flower-star-school-retro-whimsical-welcome-door-mat,16001046184305,gid://shopify/Product/16001046184305,https://chillgen.com/products/personalized-flower-star-school-retro-whimsical-welcome-door-mat,https://chillgen.com/products/personalized-flower-star-school-retro-whimsical-welcome-door-mat,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements > Digestive Supplements > Colon Cleanses,"Personalized Flower Star School, retro, whimsical Welcome Door Mat",UNKNOWN,UNCONFIRMED,67,SRC02#records=99-104,products_export.zip,d1c8cb2ed721e968a104f1f03da8421e2259abbb31f1dc6eca50d8e0adb31126,99,104,6,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B007,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-in-this-classroom-inspirational-text-doormat,personalized-in-this-classroom-inspirational-text-doormat,16001046282609,gid://shopify/Product/16001046282609,https://chillgen.com/products/personalized-in-this-classroom-inspirational-text-doormat,https://chillgen.com/products/personalized-in-this-classroom-inspirational-text-doormat,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Services > Building & Construction Services > Outdoor Construction,Personalized In This Classroom Inspirational Text Doormat,UNKNOWN,UNCONFIRMED,68,SRC02#records=105-110,products_export.zip,d1c8cb2ed721e968a104f1f03da8421e2259abbb31f1dc6eca50d8e0adb31126,105,110,6,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B007,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-flower-star-classroom-nature-rug,personalized-flower-star-classroom-nature-rug,16001046315377,gid://shopify/Product/16001046315377,https://chillgen.com/products/personalized-flower-star-classroom-nature-rug,https://chillgen.com/products/personalized-flower-star-classroom-nature-rug,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Home & Garden > Kitchen & Dining > Food & Beverage Carriers > Growlers,Personalized Flower Star classroom / nature Rug,UNKNOWN,UNCONFIRMED,69,SRC02#records=111-116,products_export.zip,d1c8cb2ed721e968a104f1f03da8421e2259abbb31f1dc6eca50d8e0adb31126,111,116,6,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B007,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-text-books-and-flowers-classroom-inspiration-doormat,personalized-text-books-and-flowers-classroom-inspiration-doormat,16001046511985,gid://shopify/Product/16001046511985,https://chillgen.com/products/personalized-text-books-and-flowers-classroom-inspiration-doormat,https://chillgen.com/products/personalized-text-books-and-flowers-classroom-inspiration-doormat,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Services > Building & Construction Services > Outdoor Construction,Personalized Text books and flowers classroom inspiration Doormat,UNKNOWN,UNCONFIRMED,70,SRC02#records=117-122,products_export.zip,d1c8cb2ed721e968a104f1f03da8421e2259abbb31f1dc6eca50d8e0adb31126,117,122,6,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B007,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-colorful-composition-notebook-teacher-door-mat,personalized-colorful-composition-notebook-teacher-door-mat,16001047331185,gid://shopify/Product/16001047331185,https://chillgen.com/products/personalized-colorful-composition-notebook-teacher-door-mat,https://chillgen.com/products/personalized-colorful-composition-notebook-teacher-door-mat,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements > Digestive Supplements > Colon Cleanses,Personalized Colorful Composition Notebook Teacher Door Mat,UNKNOWN,UNCONFIRMED,71,SRC02#records=123-128,products_export.zip,d1c8cb2ed721e968a104f1f03da8421e2259abbb31f1dc6eca50d8e0adb31126,123,128,6,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B008,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-rainbow-butterfly-stained-glass-garden-doormat,personalized-rainbow-butterfly-stained-glass-garden-doormat,16001054212465,gid://shopify/Product/16001054212465,https://chillgen.com/products/personalized-rainbow-butterfly-stained-glass-garden-doormat,https://chillgen.com/products/personalized-rainbow-butterfly-stained-glass-garden-doormat,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Home & Garden > Decor > Bird & Wildlife Houses > Butterfly Houses,Personalized Rainbow Butterfly Stained Glass Garden Doormat,UNKNOWN,UNCONFIRMED,72,SRC02#records=129-135,products_export.zip,d1c8cb2ed721e968a104f1f03da8421e2259abbb31f1dc6eca50d8e0adb31126,129,135,4,7,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B008,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-rainbow-everyone-is-welcome-here-hands-doormat,personalized-rainbow-everyone-is-welcome-here-hands-doormat,16001054245233,gid://shopify/Product/16001054245233,https://chillgen.com/products/personalized-rainbow-everyone-is-welcome-here-hands-doormat,https://chillgen.com/products/personalized-rainbow-everyone-is-welcome-here-hands-doormat,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Services > Building & Construction Services > Outdoor Construction,Personalized Rainbow Everyone Is Welcome Here Hands Doormat,UNKNOWN,UNCONFIRMED,73,SRC02#records=136-142,products_export.zip,d1c8cb2ed721e968a104f1f03da8421e2259abbb31f1dc6eca50d8e0adb31126,136,142,4,7,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B008,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-rainbow-paw-print-love-is-doormat-pride-month-decor,personalized-rainbow-paw-print-love-is-doormat-pride-month-decor,16001054310769,gid://shopify/Product/16001054310769,https://chillgen.com/products/personalized-rainbow-paw-print-love-is-doormat-pride-month-decor,https://chillgen.com/products/personalized-rainbow-paw-print-love-is-doormat-pride-month-decor,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Services > Building & Construction Services > Outdoor Construction,"Personalized Rainbow Paw Print Love Is Doormat, Pride Month Decor",UNKNOWN,UNCONFIRMED,74,SRC02#records=143-149,products_export.zip,d1c8cb2ed721e968a104f1f03da8421e2259abbb31f1dc6eca50d8e0adb31126,143,149,4,7,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B008,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
