run_id,Handle,product_key,product_id,product_gid,public_url,public_json_source,title_public_json,title_inventory,variant_count_inventory,variant_count_public_json,image_count_inventory,image_count_public_json,identity_status,identity_method,checked_at
chillgen_20260911_01,personalized-checkered-flag-sport-area-rug-non-slip,chillgen.com::personalized-checkered-flag-sport-area-rug-non-slip,16000633635185,gid://shopify/Product/16000633635185,https://chillgen.com/products/personalized-checkered-flag-sport-area-rug-non-slip,https://chillgen.com/products.json?limit=250&page=1,"Personalized Checkered Flag Sport Area Rug, Non-Slip","Personalized Checkered Flag Sport Area Rug, Non-Slip",5,5,7,7,VERIFIED,PUBLIC_PRODUCTS_JSON_HANDLE_MATCH_AFTER_ACTIVATION,2026-09-11T07:05:58Z
chillgen_20260911_01,personalized-emotion-chart-face-emojis-rug-machine-washable-wheel,chillgen.com::personalized-emotion-chart-face-emojis-rug-machine-washable-wheel,16000650576241,gid://shopify/Product/16000650576241,https://chillgen.com/products/personalized-emotion-chart-face-emojis-rug-machine-washable-wheel,https://chillgen.com/products.json?limit=250&page=1,"Personalized Emotion Chart Face Emojis Rug, Machine Washable - Wheel","Personalized Emotion Chart Face Emojis Rug, Machine Washable - Wheel",6,6,6,6,VERIFIED,PUBLIC_PRODUCTS_JSON_HANDLE_MATCH_AFTER_ACTIVATION,2026-09-11T07:05:58Z
chillgen_20260911_01,personalized-colorful-emotion-wheel-chart-mat-non-slip,chillgen.com::personalized-colorful-emotion-wheel-chart-mat-non-slip,16000650674545,gid://shopify/Product/16000650674545,https://chillgen.com/products/personalized-colorful-emotion-wheel-chart-mat-non-slip,https://chillgen.com/products.json?limit=250&page=1,"Personalized Colorful Emotion Wheel Chart Mat, Non Slip","Personalized Colorful Emotion Wheel Chart Mat, Non Slip",6,6,6,6,VERIFIED,PUBLIC_PRODUCTS_JSON_HANDLE_MATCH_AFTER_ACTIVATION,2026-09-11T07:05:58Z
chillgen_20260911_01,personalized-feeling-wheel-chart-rug-machine-washable,chillgen.com::personalized-feeling-wheel-chart-rug-machine-washable,16000650772849,gid://shopify/Product/16000650772849,https://chillgen.com/products/personalized-feeling-wheel-chart-rug-machine-washable,https://chillgen.com/products.json?limit=250&page=1,"Personalized Feeling Wheel Chart Rug, Machine Washable","Personalized Feeling Wheel Chart Rug, Machine Washable",6,6,6,6,VERIFIED,PUBLIC_PRODUCTS_JSON_HANDLE_MATCH_AFTER_ACTIVATION,2026-09-11T07:05:58Z
chillgen_20260911_01,personalized-feeling-wheel-composition-notebook-art-area-rug-non-slip,chillgen.com::personalized-feeling-wheel-composition-notebook-art-area-rug-non-slip,16000652312945,gid://shopify/Product/16000652312945,https://chillgen.com/products/personalized-feeling-wheel-composition-notebook-art-area-rug-non-slip,https://chillgen.com/products.json?limit=250&page=1,"Personalized Feeling Wheel Composition Notebook Art Area Rug, Non Slip","Personalized Feeling Wheel Composition Notebook Art Area Rug, Non Slip",6,6,6,6,VERIFIED,PUBLIC_PRODUCTS_JSON_HANDLE_MATCH_AFTER_ACTIVATION,2026-09-11T07:05:58Z
chillgen_20260911_01,personalized-emotions-wheel-learning-rug-machine-washable,chillgen.com::personalized-emotions-wheel-learning-rug-machine-washable,16000652345713,gid://shopify/Product/16000652345713,https://chillgen.com/products/personalized-emotions-wheel-learning-rug-machine-washable,https://chillgen.com/products.json?limit=250&page=1,"Personalized Emotions Wheel Learning Rug, Machine Washable","Personalized Emotions Wheel Learning Rug, Machine Washable",6,6,6,6,VERIFIED,PUBLIC_PRODUCTS_JSON_HANDLE_MATCH_AFTER_ACTIVATION,2026-09-11T07:05:58Z
chillgen_20260911_01,personalized-religious-quote-with-family-name-doormat-entryway-decor,chillgen.com::personalized-religious-quote-with-family-name-doormat-entryway-decor,16000669319537,gid://shopify/Product/16000669319537,https://chillgen.com/products/personalized-religious-quote-with-family-name-doormat-entryway-decor,https://chillgen.com/products.json?limit=250&page=1,"Personalized Religious Quote with Family Name Doormat, Entryway Decor","Personalized Religious Quote with Family Name Doormat, Entryway Decor",4,4,12,12,VERIFIED,PUBLIC_PRODUCTS_JSON_HANDLE_MATCH_AFTER_ACTIVATION,2026-09-11T07:05:58Z
chillgen_20260911_01,personalized-nautical-anchor-with-rope-doormat-design-12,chillgen.com::personalized-nautical-anchor-with-rope-doormat-design-12,16000688128369,gid://shopify/Product/16000688128369,https://chillgen.com/products/personalized-nautical-anchor-with-rope-doormat-design-12,https://chillgen.com/products.json?limit=250&page=1,Personalized Nautical Anchor with Rope Doormat - Design 12,Personalized Nautical Anchor with Rope Doormat - Design 12,4,4,6,6,VERIFIED,PUBLIC_PRODUCTS_JSON_HANDLE_MATCH_AFTER_ACTIVATION,2026-09-11T07:05:58Z
chillgen_20260911_01,personalized-nautical-anchor-with-boat-name-doormat-nautical-15,chillgen.com::personalized-nautical-anchor-with-boat-name-doormat-nautical-15,16000688226673,gid://shopify/Product/16000688226673,https://chillgen.com/products/personalized-nautical-anchor-with-boat-name-doormat-nautical-15,https://chillgen.com/products.json?limit=250&page=1,Personalized Nautical Anchor with Boat Name Doormat - Nautical 15,Personalized Nautical Anchor with Boat Name Doormat - Nautical 15,4,4,6,6,VERIFIED,PUBLIC_PRODUCTS_JSON_HANDLE_MATCH_AFTER_ACTIVATION,2026-09-11T07:05:58Z
chillgen_20260911_01,personalized-nautical-compass-rose-with-boat-name-doormat,chillgen.com::personalized-nautical-compass-rose-with-boat-name-doormat,16000688259441,gid://shopify/Product/16000688259441,https://chillgen.com/products/personalized-nautical-compass-rose-with-boat-name-doormat,https://chillgen.com/products.json?limit=250&page=1,Personalized Nautical Compass Rose with Boat Name Doormat,Personalized Nautical Compass Rose with Boat Name Doormat,4,4,6,6,VERIFIED,PUBLIC_PRODUCTS_JSON_HANDLE_MATCH_AFTER_ACTIVATION,2026-09-11T07:05:58Z
chillgen_20260911_01,personalized-anchor-rope-pattern-doormat-for-boat-owners,chillgen.com::personalized-anchor-rope-pattern-doormat-for-boat-owners,16000689308017,gid://shopify/Product/16000689308017,https://chillgen.com/products/personalized-anchor-rope-pattern-doormat-for-boat-owners,https://chillgen.com/products.json?limit=250&page=1,Personalized Anchor Rope Pattern Doormat for Boat Owners,Personalized Anchor Rope Pattern Doormat for Boat Owners,8,8,6,6,VERIFIED,PUBLIC_PRODUCTS_JSON_HANDLE_MATCH_AFTER_ACTIVATION,2026-09-11T07:05:58Z
chillgen_20260911_01,personalized-nautical-anchor-doormat-water-repellent,chillgen.com::personalized-nautical-anchor-doormat-water-repellent,16000689439089,gid://shopify/Product/16000689439089,https://chillgen.com/products/personalized-nautical-anchor-doormat-water-repellent,https://chillgen.com/products.json?limit=250&page=1,"Personalized Nautical Anchor Doormat, Water Repellent","Personalized Nautical Anchor Doormat, Water Repellent",4,4,6,6,VERIFIED,PUBLIC_PRODUCTS_JSON_HANDLE_MATCH_AFTER_ACTIVATION,2026-09-11T07:05:58Z
